app_temp,azimuth,clouds,datetime,dewpt,dhi,dni,elev_angle,ghi,h_angle,pod,precip,pres,revision_status,rh,slp,snow,solar_rad,temp,timestamp_local,timestamp_utc,ts,uv,vis,wind_dir,wind_gust_spd,wind_spd,weather_description
14.4,289.1,16,2021-04-19:00,3.8,0,0,-4.6,0,,n,0,1010,final,49,1010,0,0,14.4,2021-04-18T20:00:00,2021-04-19T00:00:00,1618790400,0,16,240,4.8,1.5,Few clouds
14.4,299.8,16,2021-04-19:01,2.6,0,0,-14.9,0,,n,0,1011,final,45,1011,0,0,14.4,2021-04-18T21:00:00,2021-04-19T01:00:00,1618794000,0,16,250,5.2,2,Few clouds
13.9,312,50,2021-04-19:02,2.2,0,0,-24.2,0,,n,0,1011,final,45,1011,0,0,13.9,2021-04-18T22:00:00,2021-04-19T02:00:00,1618797600,0,16,260,5.6,2.1,Broken clouds
13.3,326.3,68,2021-04-19:03,3.7,0,0,-31.6,0,,n,0,1011,final,52,1011,0,0,13.3,2021-04-18T23:00:00,2021-04-19T03:00:00,1618801200,0,16,225,5.6,2.1,Broken clouds
12.2,343.1,44,2021-04-19:04,6,0,0,-36.5,0,,n,0,1011,final,66,1011,0,0,12.2,2021-04-19T00:00:00,2021-04-19T04:00:00,1618804800,0,16,190,5.2,2.1,Broken clouds
11.1,1.5,16,2021-04-19:05,5,0,0,-38,0,,n,0,1011,final,66,1011,0,0,11.1,2021-04-19T01:00:00,2021-04-19T05:00:00,1618808400,0,16,200,4.8,1.5,Few clouds
11.7,19.8,3,2021-04-19:06,4.9,0,0,-35.8,0,,n,0,1011,final,63,1011,0,0,11.7,2021-04-19T02:00:00,2021-04-19T06:00:00,1618812000,0,16,245,4.8,2,Few clouds
11.7,36.1,0,2021-04-19:07,3.7,0,0,-30.5,0,,n,0,1011,final,58,1011,0,0,11.7,2021-04-19T03:00:00,2021-04-19T07:00:00,1618815600,0,16,290,3.6,2.6,Clear Sky
11.7,50.1,0,2021-04-19:08,3.2,0,0,-22.7,0,,n,0,1011,final,56,1011,0,0,11.7,2021-04-19T04:00:00,2021-04-19T08:00:00,1618819200,0,16,260,3.2,1.5,Clear Sky
12.8,62,49,2021-04-19:09,3.7,0,0,-13.3,0,,n,0,1011,final,54,1011,0,0,12.8,2021-04-19T05:00:00,2021-04-19T09:00:00,1618822800,0,16,260,2.8,1.6,Broken clouds
11.1,72.4,27,2021-04-19:10,5,0,0,-2.8,0,,n,0,1011,final,66,1011,0,0,11.1,2021-04-19T06:00:00,2021-04-19T10:00:00,1618826400,0,16,260,2.4,1.2,Scattered clouds
10.6,82.1,34,2021-04-19:11,6,47,420,8.3,99,,d,0,1011,final,73,1011,0,97,10.6,2021-04-19T07:00:00,2021-04-19T11:00:00,1618830000,1.4,16,260,2,0.8,Scattered clouds
10.6,91.7,21,2021-04-19:12,6,76,661,19.7,292,,d,0.25,1012,final,73,1012,0,291,10.6,2021-04-19T08:00:00,2021-04-19T12:00:00,1618833600,1.9,16,260,1.6,1.5,Scattered clouds
12.8,102.2,0,2021-04-19:13,5.9,95,782,31,490,,d,0,1011,final,63,1011,0,490,12.8,2021-04-19T09:00:00,2021-04-19T13:00:00,1618837200,3.3,16,260,2,0.8,Clear Sky
16.1,114.7,32,2021-04-19:14,5.4,107,852,41.8,668,,d,0,1011,final,49,1011,0,656,16.1,2021-04-19T10:00:00,2021-04-19T14:00:00,1618840800,3.9,16,260,2.8,2.1,Scattered clouds
17.2,131,98,2021-04-19:15,6.7,115,893,51.3,806,,d,0,1011,final,50,1011,0,129,17.2,2021-04-19T11:00:00,2021-04-19T15:00:00,1618844400,2.2,16,260,4.4,2.6,Overcast clouds
18.3,153.6,100,2021-04-19:16,4.1,120,915,58.4,891,,d,0,1010,final,39,1010,0,209,18.3,2021-04-19T12:00:00,2021-04-19T16:00:00,1618848000,2.6,16,170,4.8,1.5,Overcast clouds
17.2,182.5,100,2021-04-19:17,3.8,121,922,60.8,917,,d,0,1010,final,41,1010,0,213,17.2,2021-04-19T13:00:00,2021-04-19T17:00:00,1618851600,2.7,16,160,4.59,4.59,Overcast clouds
16.7,210.7,100,2021-04-19:18,3.7,119,913,57.5,881,,d,0,1010,final,42,1010,0,207,16.7,2021-04-19T14:00:00,2021-04-19T18:00:00,1618855200,2.5,16,180,4.8,3.6,Overcast clouds
15.6,232.2,100,2021-04-19:19,4.3,114,888,49.9,787,,d,0,1010,final,47,1010,0,193,15.6,2021-04-19T15:00:00,2021-04-19T19:00:00,1618858800,2.1,16,180,5.2,4.09,Overcast clouds
15,247.7,99,2021-04-19:20,5,105,843,40.1,641,,d,0,1010,final,51,1010,0,188,15,2021-04-19T16:00:00,2021-04-19T20:00:00,1618862400,1.5,16,160,5.6,2.6,Overcast clouds
15.6,259.7,87,2021-04-19:21,5.5,92,767,29.2,460,,d,0,1009,final,51,1009,0,202,15.6,2021-04-19T17:00:00,2021-04-19T21:00:00,1618866000,1.2,16,220,5.6,2.6,Overcast clouds
16.7,270,73,2021-04-19:22,5.9,72,635,17.9,260,,d,0,1009,final,49,1009,0,180,16.7,2021-04-19T18:00:00,2021-04-19T22:00:00,1618869600,1.1,16,210,4.8,2.6,Overcast clouds
16.7,279.6,19,2021-04-19:23,5.3,41,358,6.6,73,,d,0,1009,final,47,1009,0,73,16.7,2021-04-19T19:00:00,2021-04-19T23:00:00,1618873200,1.5,16,220,4,2.1,Few clouds
14.4,289.4,25,2021-04-20:00,7,0,0,-4.4,0,,n,0,1010,final,61,1010,0,0,14.4,2021-04-19T20:00:00,2021-04-20T00:00:00,1618876800,0,16,250,4.4,2.6,Scattered clouds
13.9,300,15,2021-04-20:01,6,0,0,-14.7,0,,n,0,1011,final,59,1011,0,0,13.9,2021-04-19T21:00:00,2021-04-20T01:00:00,1618880400,0,16,240,4,3.1,Few clouds
13.3,312.2,1,2021-04-20:02,5,0,0,-23.9,0,,n,0,1011,final,57,1011,0,0,13.3,2021-04-19T22:00:00,2021-04-20T02:00:00,1618884000,0,16,245,4,2,Clear Sky
12.8,326.6,0,2021-04-20:03,5.5,0,0,-31.3,0,,n,0,1011,final,61,1011,0,0,12.8,2021-04-19T23:00:00,2021-04-20T03:00:00,1618887600,0,16,250,4.4,1.5,Clear Sky
12.2,343.3,0,2021-04-20:04,5.6,0,0,-36.1,0,,n,0,1012,final,64,1012,0,0,12.2,2021-04-20T00:00:00,2021-04-20T04:00:00,1618891200,0,16,270,5.2,2.6,Clear Sky
11.7,1.6,0,2021-04-20:05,6,0,0,-37.6,0,,n,0,1012,final,68,1012,0,0,11.7,2021-04-20T01:00:00,2021-04-20T05:00:00,1618894800,0,16,265,5.6,2.8,Clear Sky
11.7,19.7,2,2021-04-20:06,6,0,0,-35.5,0,,n,0,1012,final,68,1012,0,0,11.7,2021-04-20T02:00:00,2021-04-20T06:00:00,1618898400,0,16,260,5.2,1.5,Few clouds
11.7,36,32,2021-04-20:07,6,0,0,-30.2,0,,n,0,1012,final,68,1012,0,0,11.7,2021-04-20T03:00:00,2021-04-20T07:00:00,1618902000,0,16,260,5.6,2.6,Scattered clouds
10.6,49.9,13,2021-04-20:08,6.6,0,0,-22.4,0,,n,0,1012,final,76,1012,0,0,10.6,2021-04-20T04:00:00,2021-04-20T08:00:00,1618905600,0,16,210,5.2,2.6,Few clouds
10.6,61.8,43,2021-04-20:09,6.6,0,0,-13,0,,n,0,1012,final,76,1012,0,0,10.6,2021-04-20T05:00:00,2021-04-20T09:00:00,1618909200,0,16,270,5.6,2.1,Broken clouds
11.1,72.2,0,2021-04-20:10,6.6,0,0,-2.5,0,,n,0,1012,final,74,1012,0,0,11.1,2021-04-20T06:00:00,2021-04-20T10:00:00,1618912800,0,16,290,6,3.1,Clear Sky
11.1,81.9,5,2021-04-20:11,6.6,48,428,8.6,103,,d,0,1013,final,74,1013,0,103,11.1,2021-04-20T07:00:00,2021-04-20T11:00:00,1618916400,1.7,16,270,6,3.1,Few clouds
11.1,91.5,4,2021-04-20:12,6.6,76,664,19.9,296,,d,0,1014,final,74,1014,0,296,11.1,2021-04-20T08:00:00,2021-04-20T12:00:00,1618920000,2.2,16,240,6,2.6,Few clouds
12.8,101.9,78,2021-04-20:13,7.7,95,783,31.2,494,,d,0,1014,final,71,1014,0,303,12.8,2021-04-20T09:00:00,2021-04-20T13:00:00,1618923600,1.6,16,250,7.2,3.6,Overcast clouds
15.6,114.4,95,2021-04-20:14,8.1,107,853,42,671,,d,0,1014,final,61,1014,0,164,15.6,2021-04-20T10:00:00,2021-04-20T14:00:00,1618927200,1.8,16,250,7.6,2.6,Overcast clouds
18.3,130.7,88,2021-04-20:15,5.8,116,894,51.7,809,,d,0,1014,final,44,1014,0,338,18.3,2021-04-20T11:00:00,2021-04-20T15:00:00,1618930800,2.7,16,240,8,4.09,Overcast clouds
19.1,153.5,36,2021-04-20:16,6,120,916,58.7,895,,d,0,1013,final,40,1013,0,870,20,2021-04-20T12:00:00,2021-04-20T16:00:00,1618934400,6.3,16,260,9.2,4.59,Scattered clouds
20.2,182.6,23,2021-04-20:17,5.5,121,922,61.1,920,,d,0,1013,final,36,1013,0,914,21.1,2021-04-20T13:00:00,2021-04-20T17:00:00,1618938000,7.4,16,260,10.4,5.7,Scattered clouds
20.8,211,44,2021-04-20:18,4.7,120,913,57.8,884,,d,0,1013,final,33,1013,0,835,21.7,2021-04-20T14:00:00,2021-04-20T18:00:00,1618941600,5.7,16,260,10.3,6.2,Broken clouds
21.3,232.6,37,2021-04-20:19,4.7,114,888,50.2,789,,d,0,1012,final,32,1012,0,765,22.2,2021-04-20T15:00:00,2021-04-20T19:00:00,1618945200,5,16,250,10.4,4.59,Scattered clouds
21.4,248.1,44,2021-04-20:20,5.6,106,843,40.3,644,,d,0,1011,final,34,1011,0,608,22.2,2021-04-20T16:00:00,2021-04-20T20:00:00,1618948800,3.3,16,240,9.6,4.59,Broken clouds
20.8,260.1,40,2021-04-20:21,4.7,92,768,29.4,462,,d,0,1011,final,33,1011,0,444,21.7,2021-04-20T17:00:00,2021-04-20T21:00:00,1618952400,2.3,16,270,9.3,4.59,Scattered clouds
20.8,270.3,19,2021-04-20:22,4.7,73,637,18.1,263,,d,0,1011,final,33,1011,0,262,21.7,2021-04-20T18:00:00,2021-04-20T22:00:00,1618956000,1.8,16,240,5.6,3.6,Few clouds
20.2,279.9,0,2021-04-20:23,5.9,41,365,6.8,75,,d,0,1011,final,37,1011,0,75,21.1,2021-04-20T19:00:00,2021-04-20T23:00:00,1618959600,1.8,16,240,5.6,2.6,Clear Sky
18,289.7,1,2021-04-21:00,7,0,0,-4.2,0,,n,0,1011,final,46,1011,0,0,18.9,2021-04-20T20:00:00,2021-04-21T00:00:00,1618963200,0,16,240,8.5,4.09,Clear Sky
17.8,300.3,1,2021-04-21:01,6,0,0,-14.5,0,,n,0,1012,final,46,1012,0,0,17.8,2021-04-20T21:00:00,2021-04-21T01:00:00,1618966800,0,16,240,8.2,5.09,Clear Sky
16.7,312.5,0,2021-04-21:02,4.7,0,0,-23.7,0,,n,0,1012,final,45,1012,0,0,16.7,2021-04-20T22:00:00,2021-04-21T02:00:00,1618970400,0,16,230,8.4,3.6,Clear Sky
15.6,326.8,3,2021-04-21:03,5.5,0,0,-31,0,,n,0,1012,final,51,1012,0,0,15.6,2021-04-20T23:00:00,2021-04-21T03:00:00,1618974000,0,16,230,7.6,3.6,Few clouds
15,343.4,7,2021-04-21:04,5,0,0,-35.8,0,,n,0,1012,final,51,1012,0,0,15,2021-04-21T00:00:00,2021-04-21T04:00:00,1618977600,0,16,270,7.6,3.6,Few clouds
14.4,1.6,9,2021-04-21:05,5,0,0,-37.3,0,,n,0,1012,final,53,1012,0,0,14.4,2021-04-21T01:00:00,2021-04-21T05:00:00,1618981200,0,16,280,8,3.6,Few clouds
14.4,19.6,0,2021-04-21:06,4.4,0,0,-35.2,0,,n,0,1010,final,51,1010,0,0,14.4,2021-04-21T02:00:00,2021-04-21T06:00:00,1618984800,0,16,270,8,3.1,Clear Sky
14.4,35.9,0,2021-04-21:07,5,0,0,-29.8,0,,n,0,1010,final,53,1010,0,0,14.4,2021-04-21T03:00:00,2021-04-21T07:00:00,1618988400,0,16,280,7.6,2.6,Clear Sky
13.9,49.8,0,2021-04-21:08,5.5,0,0,-22.1,0,,n,0,1009,final,57,1009,0,0,13.9,2021-04-21T04:00:00,2021-04-21T08:00:00,1618992000,0,16,280,7.2,3.1,Clear Sky
14.4,61.6,2,2021-04-21:09,4.4,0,0,-12.7,0,,n,0,1008,final,51,1008,0,0,14.4,2021-04-21T05:00:00,2021-04-21T09:00:00,1618995600,0,16,290,7.6,2.6,Few clouds
14.4,72,16,2021-04-21:10,4.4,0,0,-2.2,0,,n,0,1008,final,51,1008,0,0,14.4,2021-04-21T06:00:00,2021-04-21T10:00:00,1618999200,0,16,280,8,2.1,Few clouds
14.4,81.6,35,2021-04-21:11,5,49,436,8.9,107,,d,0,1007,final,53,1007,0,104,14.4,2021-04-21T07:00:00,2021-04-21T11:00:00,1619002800,1.4,16,190,8,2.1,Scattered clouds
14.4,91.3,38,2021-04-21:12,6,77,668,20.2,301,,d,0,1007,final,57,1007,0,291,14.4,2021-04-21T08:00:00,2021-04-21T12:00:00,1619006400,1.7,16,240,7.6,2.1,Scattered clouds
15,101.7,52,2021-04-21:13,6.6,95,785,31.5,499,,d,0,1006,final,57,1006,0,450,15,2021-04-21T09:00:00,2021-04-21T13:00:00,1619010000,2.2,16,230,7.6,2.1,Broken clouds
15.6,114.1,50,2021-04-21:14,7.6,108,854,42.3,675,,d,0.5,1005,final,59,1005,0,617,15.6,2021-04-21T10:00:00,2021-04-21T14:00:00,1619013600,3.4,16,220,9.2,2.1,Broken clouds
17.8,130.5,19,2021-04-21:15,9.2,116,894,52,813,,d,0,1004,final,57,1004,0,810,17.8,2021-04-21T11:00:00,2021-04-21T15:00:00,1619017200,6.1,16,200,9.6,2.1,Few clouds
18.3,153.4,31,2021-04-21:16,9.9,120,916,59,898,,d,0,1003,final,58,1003,0,883,18.3,2021-04-21T12:00:00,2021-04-21T16:00:00,1619020800,6.6,16,220,10,2.6,Scattered clouds
18.3,182.8,69,2021-04-21:17,9.9,122,922,61.4,923,,d,0,1001,final,56,1001,0,688,18.9,2021-04-21T13:00:00,2021-04-21T17:00:00,1619024400,4.7,16,180,10,2.1,Broken clouds
18.3,211.4,98,2021-04-21:18,10.5,120,914,58.1,887,,d,0.25,999,final,58,999,0,234,18.9,2021-04-21T14:00:00,2021-04-21T18:00:00,1619028000,2.7,16,140,9.2,4.09,Overcast clouds
15,232.9,100,2021-04-21:19,10,115,889,50.4,792,,d,1.75,1000,final,72,1000,0,174,15,2021-04-21T15:00:00,2021-04-21T19:00:00,1619031600,2.1,16,250,9.3,5.09,Light rain
12.2,248.4,89,2021-04-21:20,6.7,106,844,40.5,647,,d,0.5,1002,final,69,1002,0,255,12.2,2021-04-21T16:00:00,2021-04-21T20:00:00,1619035200,1.9,16,255,13.2,1.5,Overcast clouds
10,260.4,60,2021-04-21:21,2.1,92,769,29.5,465,,d,0.5,1003,final,58,1003,0,391,10,2021-04-21T17:00:00,2021-04-21T21:00:00,1619038800,1.9,16,260,11.2,3.6,Broken clouds
10.6,270.6,82,2021-04-21:22,0.9,73,639,18.2,266,,d,0,1004,final,51,1004,0,144,10.6,2021-04-21T18:00:00,2021-04-21T22:00:00,1619042400,0.9,16,260,11.6,3.6,Overcast clouds
8.9,280.2,98,2021-04-21:23,0.6,42,371,6.9,78,,d,0,1005,final,56,1005,0,54,8.9,2021-04-21T19:00:00,2021-04-21T23:00:00,1619046000,0.6,16,280,12.4,2.6,Overcast clouds
7.8,290,95,2021-04-22:00,-1.7,0,0,-4,0,,n,0,1006,final,51,1006,0,0,7.8,2021-04-21T20:00:00,2021-04-22T00:00:00,1619049600,0,16,300,12.8,1.5,Overcast clouds
3.9,300.6,83,2021-04-22:01,-3.5,0,0,-14.3,0,,n,0,1007,final,48,1007,0,0,6.7,2021-04-21T21:00:00,2021-04-22T01:00:00,1619053200,0,16,320,7.9,4.09,Overcast clouds
3.8,312.7,1,2021-04-22:02,-4.1,0,0,-23.4,0,,n,0,1008,final,48,1008,0,0,6.1,2021-04-21T22:00:00,2021-04-22T02:00:00,1619056800,0,16,315,7.7,3.1,Clear Sky
3.5,327,0,2021-04-22:03,-5.1,0,0,-30.7,0,,n,0,1008,final,46,1008,0,0,5.6,2021-04-21T23:00:00,2021-04-22T03:00:00,1619060400,0,16,310,12.4,2.6,Clear Sky
3.5,343.6,0,2021-04-22:04,-4.5,0,0,-35.5,0,,n,0,1008,final,48,1008,0,0,5.6,2021-04-22T00:00:00,2021-04-22T04:00:00,1619064000,0,16,305,12,2.6,Clear Sky
2.8,1.7,0,2021-04-22:05,-5.1,0,0,-37,0,,n,0,1009,final,48,1009,0,0,5,2021-04-22T01:00:00,2021-04-22T05:00:00,1619067600,0,16,300,11.6,2.6,Clear Sky
2,19.6,0,2021-04-22:06,-5,0,0,-34.8,0,,n,0,1009,final,52,1009,0,0,3.9,2021-04-22T02:00:00,2021-04-22T06:00:00,1619071200,0,16,290,11.6,2.1,Clear Sky
2,35.8,2,2021-04-22:07,-4.1,0,0,-29.5,0,,n,0,1009,final,56,1009,0,0,3.9,2021-04-22T03:00:00,2021-04-22T07:00:00,1619074800,0,16,285,12,2.1,Few clouds
2,49.6,8,2021-04-22:08,-3.4,0,0,-21.8,0,,n,0,1009,final,59,1009,0,0,3.9,2021-04-22T04:00:00,2021-04-22T08:00:00,1619078400,0,16,280,12.4,2.1,Few clouds
1.1,61.4,46,2021-04-22:09,-3.4,0,0,-12.4,0,,n,0,1009,final,59,1009,0,0,3.9,2021-04-22T05:00:00,2021-04-22T09:00:00,1619082000,0,16,275,8.7,3.1,Broken clouds
-0.3,71.8,7,2021-04-22:10,-3.5,0,0,-2,0,,n,0,1009,final,61,1009,0,0,3.3,2021-04-22T06:00:00,2021-04-22T10:00:00,1619085600,0,16,270,8.8,4.09,Few clouds
1.3,81.4,44,2021-04-22:11,-5.6,50,443,9.1,111,,d,0,1010,final,52,1010,0,105,3.3,2021-04-22T07:00:00,2021-04-22T11:00:00,1619089200,1.3,16,270,13.6,2.1,Broken clouds
2,91,43,2021-04-22:12,-7.2,77,671,20.4,305,,d,0,1011,final,46,1011,0,289,3.3,2021-04-22T08:00:00,2021-04-22T12:00:00,1619092800,1.6,16,270,16,1.5,Broken clouds
2.4,101.4,51,2021-04-22:13,-7.5,95,786,31.7,503,,d,0,1011,final,40,1011,0,457,5,2021-04-22T09:00:00,2021-04-22T13:00:00,1619096400,2.2,16,270,15.2,3.1,Broken clouds
5.1,113.8,100,2021-04-22:14,-7.2,108,854,42.6,679,,d,0,1011,final,35,1011,0,176,7.2,2021-04-22T10:00:00,2021-04-22T14:00:00,1619100000,1.6,16,270,15.2,3.1,Overcast clouds
7.8,130.2,100,2021-04-22:15,-7.8,116,895,52.3,816,,d,0,1011,final,32,1011,0,198,7.8,2021-04-22T11:00:00,2021-04-22T15:00:00,1619103600,2.2,16,270,15.6,2.6,Overcast clouds
7.8,153.2,100,2021-04-22:16,-7.8,120,917,59.4,901,,d,0,1011,final,32,1011,0,210,7.8,2021-04-22T12:00:00,2021-04-22T16:00:00,1619107200,2.6,16,270,16,2.1,Overcast clouds
8.3,182.9,100,2021-04-22:17,-7.8,122,922,61.8,926,,d,0,1011,final,31,1011,0,215,8.3,2021-04-22T13:00:00,2021-04-22T17:00:00,1619110800,2.8,16,270,14.1,3.1,Overcast clouds
8.9,211.7,100,2021-04-22:18,-6.1,120,914,58.4,890,,d,0,1011,final,34,1011,0,209,8.9,2021-04-22T14:00:00,2021-04-22T18:00:00,1619114400,2.6,16,270,14.9,3.1,Overcast clouds
10,233.3,100,2021-04-22:19,-6.3,115,889,50.6,795,,d,0,1011,final,31,1011,0,195,10,2021-04-22T15:00:00,2021-04-22T19:00:00,1619118000,2.1,16,270,8.2,3.6,Overcast clouds
9.4,248.8,97,2021-04-22:20,-6.8,106,845,40.7,650,,d,0,1010,final,31,1010,0,123,9.4,2021-04-22T16:00:00,2021-04-22T20:00:00,1619121600,1.6,16,275,10,3.1,Overcast clouds
9.4,260.7,95,2021-04-22:21,-5.3,93,770,29.7,468,,d,0,1010,final,35,1010,0,114,9.4,2021-04-22T17:00:00,2021-04-22T21:00:00,1619125200,1.1,16,280,11.8,4.09,Overcast clouds
9.4,270.9,81,2021-04-22:22,-6.4,73,642,18.4,269,,d,0,1011,final,32,1011,0,151,9.4,2021-04-22T18:00:00,2021-04-22T22:00:00,1619128800,0.9,16,275,11.6,2.1,Overcast clouds
8.9,280.5,28,2021-04-22:23,-5.7,43,378,7.1,81,,d,0,1011,final,35,1011,0,80,8.9,2021-04-22T19:00:00,2021-04-22T23:00:00,1619132400,1.4,16,275,11.3,3.1,Scattered clouds
8.3,290.2,20,2021-04-23:00,-5.9,0,0,-3.8,0,,n,0,1012,final,36,1012,0,0,8.3,2021-04-22T20:00:00,2021-04-23T00:00:00,1619136000,0,16,270,9.6,5.2,Few clouds
7.8,300.8,84,2021-04-23:01,-7.4,0,0,-14.1,0,,n,0,1013,final,33,1013,0,0,7.8,2021-04-22T21:00:00,2021-04-23T01:00:00,1619139600,0,16,270,9.2,2.1,Overcast clouds
6.5,313,91,2021-04-23:02,-8,0,0,-23.2,0,,n,0,1014,final,33,1014,0,0,7.2,2021-04-22T22:00:00,2021-04-23T02:00:00,1619143200,0,16,265,9.2,1.5,Overcast clouds
4.5,327.2,51,2021-04-23:03,-7.3,0,0,-30.5,0,,n,0,1014,final,36,1014,0,0,6.7,2021-04-22T23:00:00,2021-04-23T03:00:00,1619146800,0,16,265,8,3.1,Broken clouds
3.7,343.7,1,2021-04-23:04,-7.3,0,0,-35.2,0,,n,0,1014,final,36,1014,0,0,6.7,2021-04-23T00:00:00,2021-04-23T04:00:00,1619150400,0,16,260,7.2,4.59,Clear Sky
5.9,1.7,0,2021-04-23:05,-5.6,0,0,-36.6,0,,n,0,1015,final,41,1015,0,0,6.7,2021-04-23T01:00:00,2021-04-23T05:00:00,1619154000,0,16,260,8.4,1.5,Clear Sky
4.6,19.5,0,2021-04-23:06,-4.6,0,0,-34.5,0,,n,0,1015,final,46,1015,0,0,6.1,2021-04-23T02:00:00,2021-04-23T06:00:00,1619157600,0,16,260,8.4,2.1,Clear Sky
3.4,35.6,51,2021-04-23:07,-4.6,0,0,-29.2,0,,n,0,1015,final,46,1015,0,0,6.1,2021-04-23T03:00:00,2021-04-23T07:00:00,1619161200,0,16,260,8.8,3.6,Broken clouds
4.1,49.4,0,2021-04-23:08,-4.1,0,0,-21.5,0,,n,0,1016,final,48,1016,0,0,6.1,2021-04-23T04:00:00,2021-04-23T08:00:00,1619164800,0,16,260,8.4,2.6,Clear Sky
3.9,61.2,0,2021-04-23:09,-4.5,0,0,-12.1,0,,n,0,1016,final,50,1016,0,0,5,2021-04-23T05:00:00,2021-04-23T09:00:00,1619168400,0,16,260,8,1.5,Clear Sky
3.3,71.5,0,2021-04-23:10,-5.1,0,0,-1.7,0,,n,0,1016,final,48,1016,0,0,5,2021-04-23T06:00:00,2021-04-23T10:00:00,1619172000,0,16,260,8,2.1,Clear Sky
2.1,81.2,0,2021-04-23:11,-4,50,451,9.4,115,,d,0,1017,final,52,1017,0,115,5,2021-04-23T07:00:00,2021-04-23T11:00:00,1619175600,1.8,16,260,7.6,3.6,Clear Sky
4,90.8,0,2021-04-23:12,-4.5,78,673,20.7,309,,d,0,1017,final,48,1017,0,309,5.6,2021-04-23T08:00:00,2021-04-23T12:00:00,1619179200,2.3,16,260,7.7,2.1,Clear Sky
3.3,101.2,0,2021-04-23:13,-4.5,96,788,32,507,,d,0,1018,final,43,1018,0,507,7.2,2021-04-23T09:00:00,2021-04-23T13:00:00,1619182800,3.5,16,260,10.3,7.2,Clear Sky
9.4,113.6,0,2021-04-23:14,-5.3,108,855,42.8,683,,d,0,1017,final,35,1017,0,683,9.4,2021-04-23T10:00:00,2021-04-23T14:00:00,1619186400,5.2,16,260,9.8,5.09,Clear Sky
12.2,129.9,0,2021-04-23:15,-5.3,116,896,52.5,819,,d,0,1016,final,29,1016,0,819,12.2,2021-04-23T11:00:00,2021-04-23T15:00:00,1619190000,7.1,16,260,8.2,1.5,Clear Sky
12.8,153.1,30,2021-04-23:16,-4.8,120,917,59.7,904,,d,0,1016,final,29,1016,0,890,12.8,2021-04-23T12:00:00,2021-04-23T16:00:00,1619193600,6.8,16,260,11.3,7.7,Scattered clouds
13.3,183,68,2021-04-23:17,-3,122,923,62.1,929,,d,0,1015,final,32,1015,0,704,13.3,2021-04-23T13:00:00,2021-04-23T17:00:00,1619197200,4.8,16,260,10.8,8.19,Broken clouds
15.6,212,4,2021-04-23:18,-4.9,120,914,58.6,893,,d,0,1014,final,24,1014,0,893,15.6,2021-04-23T14:00:00,2021-04-23T18:00:00,1619200800,8.1,16,265,9.8,2.6,Few clouds
16.7,233.7,31,2021-04-23:19,-4.5,115,890,50.9,797,,d,0,1013,final,23,1013,0,784,16.7,2021-04-23T15:00:00,2021-04-23T19:00:00,1619204400,5.3,16,265,11.8,3.1,Scattered clouds
17.2,249.1,15,2021-04-23:20,-4.7,106,845,40.9,652,,d,0,1012,final,22,1012,0,651,17.2,2021-04-23T16:00:00,2021-04-23T20:00:00,1619208000,4.4,16,270,11.8,7.2,Few clouds
17.8,261.1,0,2021-04-23:21,-3.6,93,771,29.9,471,,d,0,1012,final,23,1012,0,471,17.8,2021-04-23T17:00:00,2021-04-23T21:00:00,1619211600,3.2,16,270,11.3,7.7,Clear Sky
18.3,271.2,0,2021-04-23:22,-4.4,74,644,18.6,272,,d,0,1012,final,21,1012,0,272,18.3,2021-04-23T18:00:00,2021-04-23T22:00:00,1619215200,2.2,16,270,8.2,2.6,Clear Sky
17.2,280.8,0,2021-04-23:23,-3.5,43,384,7.3,83,,d,0,1012,final,24,1012,0,83,17.2,2021-04-23T19:00:00,2021-04-23T23:00:00,1619218800,1.8,16,270,10.8,3.1,Clear Sky
16.1,290.5,0,2021-04-24:00,-3.4,0,0,-3.6,0,,n,0,1013,final,26,1013,0,0,16.1,2021-04-23T20:00:00,2021-04-24T00:00:00,1619222400,0,16,270,6,3.1,Clear Sky
15,301.1,6,2021-04-24:01,-1.1,0,0,-13.9,0,,n,0,1014,final,33,1014,0,0,15,2021-04-23T21:00:00,2021-04-24T01:00:00,1619226000,0,16,270,8.4,4.59,Few clouds
14.4,313.2,34,2021-04-24:02,-2.5,0,0,-22.9,0,,n,0,1014,final,31,1014,0,0,14.4,2021-04-23T22:00:00,2021-04-24T02:00:00,1619229600,0,16,280,7.2,2.6,Scattered clouds
13.9,327.4,56,2021-04-24:03,-2.5,0,0,-30.2,0,,n,0,1014,final,32,1014,0,0,13.9,2021-04-23T23:00:00,2021-04-24T03:00:00,1619233200,0,16,260,6.8,4.09,Broken clouds
13.9,343.9,35,2021-04-24:04,-1.7,0,0,-34.9,0,,n,0,1014,final,34,1014,0,0,13.9,2021-04-24T00:00:00,2021-04-24T04:00:00,1619236800,0,16,260,6.8,2.6,Scattered clouds
12.8,1.8,5,2021-04-24:05,-1.1,0,0,-36.3,0,,n,0,1014,final,38,1014,0,0,12.8,2021-04-24T01:00:00,2021-04-24T05:00:00,1619240400,0,16,260,6.8,2.6,Few clouds
12.2,19.5,11,2021-04-24:06,-0.6,0,0,-34.2,0,,n,0,1015,final,41,1015,0,0,12.2,2021-04-24T02:00:00,2021-04-24T06:00:00,1619244000,0,16,250,7.2,2.6,Few clouds
