timestamp,temp,feels_like,pressure,humidity,temp_min,temp_max,wind_speed,wind_deg,clouds_coverage,weather_category,weather_description
1703170800,22.310000000000002,22.189999999999998,1025,61,21.670000000000016,23.010000000000048,27.791999999999998,50,75,Clouds,Clouds
1703174400,22.590000000000032,22.470000000000027,1025,60,21.670000000000016,23.010000000000048,20.376,50,75,Clouds,Clouds
1703178000,23.510000000000048,23.379999999999995,1024,56,22.220000000000027,24.450000000000045,11.268,8,100,Clouds,Clouds
1703181600,23.879999999999995,23.710000000000036,1023,53,22.78000000000003,25.560000000000002,24.084000000000003,50,75,Clouds,Clouds
1703185200,23.32000000000005,23.140000000000043,1022,55,22.77000000000004,24.439999999999998,31.5,90,40,Clouds,Clouds
1703188800,23.54000000000002,23.33000000000004,1022,53,22.78000000000003,24.439999999999998,24.084000000000003,60,40,Clouds,Clouds
1703192400,22.850000000000023,22.650000000000034,1022,56,21.670000000000016,23.900000000000034,16.668,50,40,Clouds,Clouds
1703196000,21.810000000000002,21.640000000000043,1022,61,21.110000000000014,22.230000000000018,16.668,60,75,Clouds,Clouds
1703199600,21.55000000000001,21.33000000000004,1023,60,20.560000000000002,22.230000000000018,12.96,60,75,Clouds,Clouds
1703203200,21.450000000000045,21.140000000000043,1023,57,20.0,22.010000000000048,14.832,40,100,Clouds,Clouds
1703206800,21.360000000000014,21.07000000000005,1023,58,19.439999999999998,22.010000000000048,11.124,30,100,Clouds,Clouds
1703210400,21.140000000000043,20.900000000000034,1024,61,19.439999999999998,22.010000000000048,14.832,40,100,Clouds,Clouds
1703214000,21.140000000000043,20.900000000000034,1024,61,19.439999999999998,22.010000000000048,27.791999999999998,50,100,Clouds,Clouds
1703217600,20.900000000000034,20.689999999999998,1024,63,20.0,21.660000000000025,11.124,40,75,Clouds,Clouds
1703221200,20.83000000000004,20.610000000000014,1023,63,19.439999999999998,21.660000000000025,9.251999999999999,40,75,Clouds,Clouds
1703224800,20.79000000000002,20.57000000000005,1023,63,17.78000000000003,21.680000000000007,11.124,50,100,Clouds,Clouds
1703228400,20.810000000000002,20.54000000000002,1022,61,18.33000000000004,22.0,12.96,50,100,Clouds,Clouds
1703232000,20.850000000000023,20.610000000000014,1022,62,17.78000000000003,21.680000000000007,5.5440000000000005,30,100,Clouds,Clouds
